ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,Total_Visits
0,41,Self Enquiry,1,7,Salaried,Male,4,Super Deluxe,5,Married,4,0,3,1,AVP,35501,5
0,27,Self Enquiry,1,7,Salaried,Female,5,Basic,3,Married,3,1,4,0,Executive,21611,4
0,28,Self Enquiry,3,9,Small Business,Female,2,Deluxe,3,Unmarried,2,0,1,0,Manager,25178,5
0,49,Company Invited,1,29,Small Business,Female,4,Super Deluxe,3,Married,3,0,5,0,AVP,35852,4
0,45,Self Enquiry,1,7,Salaried,Male,2,Deluxe,5,Married,4,0,3,1,Manager,23711,7
1,35,Company Invited,1,23,Large Business,Male,6,Basic,5,Married,3,1,3,1,Executive,20985,4
1,57,Self Enquiry,1,31,Salaried,Male,4,Basic,3,Unmarried,3,0,3,0,Executive,21265,5
0,37,Self Enquiry,3,24,Small Business,Male,5,Deluxe,4,Married,4,0,4,1,Manager,24185,4
0,42,Self Enquiry,3,15,Small Business,Female,4,Deluxe,4,Married,7,0,3,1,Manager,23071,5
0,43,Self Enquiry,1,13,Small Business,Male,4,Standard,5,Married,2,0,3,1,Senior Manager,32026,4
0,32,Self Enquiry,3,17,Small Business,Female,4,Deluxe,3,Married,4,1,1,0,Manager,25261,4
0,35,Self Enquiry,3,10,Small Business,Female,5,Deluxe,3,Married,5,1,3,0,Manager,26781,5
0,32,Self Enquiry,1,11,Small Business,Female,2,Basic,3,Married,2,0,5,1,Executive,22656,7
0,27,Company Invited,1,13,Salaried,Male,2,Basic,3,Married,2,0,4,1,Executive,21222,6
0,46,Company Invited,1,7,Small Business,Male,4,Deluxe,3,Unmarried,6,0,1,1,Manager,24077,5
0,34,Self Enquiry,3,17,Small Business,Male,4,Deluxe,3,Unmarried,3,0,1,0,Manager,24165,4
0,29,Company Invited,3,7,Salaried,Male,5,Deluxe,3,Married,3,1,1,0,Manager,25512,4
1,30,Company Invited,3,13,Large Business,Male,2,Basic,5,Unmarried,3,0,3,1,Executive,19769,5
0,40,Company Invited,3,28,Salaried,Female,6,Deluxe,3,Married,8,0,5,0,Manager,24414,4
0,28,Self Enquiry,1,9,Large Business,Male,4,Basic,4,Married,3,0,4,1,Executive,20904,5
0,35,Company Invited,1,29,Salaried,Male,5,Deluxe,3,Married,3,1,1,1,Manager,24425,4
1,29,Self Enquiry,3,20,Small Business,Female,4,Deluxe,3,Unmarried,5,1,5,1,Manager,28532,5
0,48,Company Invited,1,21,Large Business,Male,4,Deluxe,4,Married,2,0,3,0,Manager,24145,7
0,57,Self Enquiry,3,18,Small Business,Female,5,Deluxe,5,Married,6,0,5,0,Manager,24058,5
0,40,Self Enquiry,1,16,Small Business,Male,4,Deluxe,5,Married,3,0,4,1,Manager,23829,4
0,39,Company Invited,1,15,Small Business,Female,5,Deluxe,4,Married,3,1,1,1,Manager,20811,4
0,59,Self Enquiry,3,28,Salaried,Female,4,Super Deluxe,3,Married,3,1,5,1,AVP,36553,5
1,33,Company Invited,1,12,Salaried,Female,2,Basic,3,Unmarried,5,1,1,0,Executive,21110,5
0,39,Self Enquiry,1,16,Salaried,Male,4,Basic,3,Married,4,0,1,1,Executive,23449,6
0,50,Company Invited,1,9,Salaried,Male,4,King,3,Married,3,0,3,1,VP,37839,4
0,43,Self Enquiry,3,19,Small Business,Male,4,Deluxe,3,Married,5,1,1,0,Manager,23765,5
1,28,Company Invited,2,29,Salaried,Female,5,Basic,4,Married,3,0,1,1,Executive,21541,4
0,36,Self Enquiry,3,25,Small Business,Male,4,Deluxe,5,Married,2,0,3,0,Manager,20822,5
0,29,Company Invited,1,23,Small Business,Male,4,Basic,3,Unmarried,3,0,3,0,Executive,20822,4
0,32,Company Invited,1,10,Small Business,Male,4,Basic,5,Married,3,1,1,0,Executive,21743,4
0,37,Company Invited,1,16,Salaried,Male,2,Basic,4,Married,3,0,5,1,Executive,21488,5
0,35,Self Enquiry,3,7,Small Business,Male,4,Standard,3,Unmarried,3,0,5,1,Senior Manager,28566,4
0,35,Self Enquiry,3,20,Small Business,Male,4,Standard,3,Married,3,0,1,1,Senior Manager,27306,5
0,27,Self Enquiry,1,7,Small Business,Male,4,Basic,5,Unmarried,2,0,5,1,Executive,21545,7
0,30,Self Enquiry,1,7,Salaried,Male,4,Deluxe,5,Married,2,0,3,1,Manager,24051,4
0,33,Company Invited,1,22,Small Business,Female,4,Deluxe,3,Married,7,0,3,0,Manager,25345,5
0,32,Company Invited,1,7,Salaried,Male,6,Deluxe,5,Married,3,0,1,1,Manager,23681,5
1,29,Self Enquiry,1,24,Large Business,Male,5,Basic,3,Married,7,0,3,0,Executive,21045,5
0,39,Self Enquiry,3,7,Salaried,Male,5,Basic,5,Unmarried,6,0,3,0,Executive,21536,5
0,36,Self Enquiry,3,14,Salaried,Female,4,Deluxe,3,Married,3,1,4,1,Manager,23882,5
0,28,Self Enquiry,3,16,Small Business,Male,4,Deluxe,3,Unmarried,3,0,1,0,Manager,22783,5
0,33,Self Enquiry,1,12,Salaried,Male,5,Deluxe,3,Unmarried,2,0,1,0,Manager,28357,5
1,32,Company Invited,3,33,Small Business,Male,4,Deluxe,3,Married,3,1,3,0,Manager,24295,6
1,54,Self Enquiry,3,31,Salaried,Male,4,Standard,5,Unmarried,8,1,3,1,Senior Manager,29126,7
0,55,Self Enquiry,1,16,Salaried,Female,4,Deluxe,3,Married,5,0,5,0,Manager,21575,6
0,34,Company Invited,1,14,Salaried,Male,4,Deluxe,3,Married,3,0,5,1,Manager,24646,5
0,44,Self Enquiry,1,18,Salaried,Male,4,Standard,3,Married,3,0,1,1,Senior Manager,26188,3
0,39,Company Invited,2,7,Salaried,Male,4,Basic,4,Married,2,1,1,1,Executive,21669,5
0,56,Self Enquiry,2,33,Salaried,Male,2,King,3,Married,6,1,5,1,VP,38314,7
0,32,Self Enquiry,1,13,Small Business,Female,6,Basic,3,Married,3,1,5,1,Executive,19807,4
0,40,Self Enquiry,3,22,Small Business,Male,4,Super Deluxe,5,Unmarried,2,0,1,1,AVP,32019,7
0,43,Company Invited,1,30,Salaried,Male,5,Deluxe,3,Unmarried,3,0,3,1,Manager,23010,5
0,32,Company Invited,1,17,Small Business,Female,4,Standard,3,Married,6,0,1,1,Senior Manager,29709,5
0,55,Self Enquiry,1,17,Small Business,Female,4,Deluxe,5,Unmarried,8,1,1,0,Manager,23118,5
0,25,Self Enquiry,1,7,Salaried,Male,5,Deluxe,3,Unmarried,3,0,3,1,Manager,23295,5
0,24,Self Enquiry,1,19,Salaried,Male,4,Basic,3,Unmarried,3,0,5,1,Executive,21325,5
0,41,Company Invited,1,18,Large Business,Female,4,Deluxe,3,Married,3,0,3,1,Manager,25001,6
0,41,Self Enquiry,3,9,Small Business,Female,4,Deluxe,4,Married,5,0,3,1,Manager,24355,6
0,26,Self Enquiry,2,9,Salaried,Female,4,Basic,4,Married,6,0,4,0,Executive,20865,4
0,31,Self Enquiry,1,7,Small Business,Male,4,Basic,4,Married,3,0,5,0,Executive,22426,6
0,26,Self Enquiry,1,9,Salaried,Male,4,Basic,3,Married,8,1,5,0,Executive,22655,4
0,48,Self Enquiry,1,32,Small Business,Male,4,Standard,3,Unmarried,4,0,3,1,Senior Manager,27311,4
0,34,Company Invited,1,7,Small Business,Male,5,Basic,3,Married,3,0,3,0,Executive,20686,4
0,39,Self Enquiry,3,7,Salaried,Male,4,Deluxe,4,Married,2,0,4,1,Manager,23118,5
0,32,Self Enquiry,3,9,Salaried,Male,4,Basic,3,Married,2,0,4,1,Executive,21745,4
0,39,Company Invited,1,13,Salaried,Male,5,Deluxe,3,Married,4,0,4,1,Manager,23999,6
0,43,Self Enquiry,1,25,Salaried,Male,4,Deluxe,5,Married,8,1,1,0,Manager,24088,4
0,42,Self Enquiry,1,7,Salaried,Male,4,Basic,3,Married,5,0,1,0,Executive,21460,5
0,48,Company Invited,1,7,Small Business,Female,4,Standard,4,Married,2,0,5,0,Senior Manager,30635,5
0,36,Self Enquiry,1,18,Small Business,Male,4,Basic,3,Married,2,1,5,0,Executive,21338,4
0,23,Self Enquiry,1,7,Salaried,Male,4,Basic,3,Unmarried,2,0,3,0,Executive,22053,7
0,36,Self Enquiry,1,16,Small Business,Male,4,Deluxe,3,Unmarried,3,0,4,0,Manager,23776,5
0,34,Self Enquiry,1,22,Small Business,Female,4,Deluxe,3,Married,2,1,1,1,Manager,23556,6
0,33,Self Enquiry,1,36,Salaried,Female,5,Basic,4,Unmarried,3,0,3,1,Executive,21515,4
0,41,Self Enquiry,1,7,Salaried,Male,4,Basic,3,Married,2,0,1,0,Executive,21084,4
0,33,Self Enquiry,3,7,Small Business,Male,5,Basic,4,Married,2,0,1,0,Executive,20947,7
0,40,Self Enquiry,1,31,Salaried,Male,4,Deluxe,3,Unmarried,2,0,4,1,Manager,22786,4
0,39,Self Enquiry,1,17,Small Business,Female,6,Standard,3,Married,5,0,1,1,Senior Manager,31884,5
0,33,Self Enquiry,3,7,Small Business,Female,4,Standard,3,Married,3,0,5,1,Senior Manager,29100,4
0,38,Self Enquiry,1,17,Salaried,Female,2,Standard,3,Married,3,1,1,0,Senior Manager,32422,5
0,26,Self Enquiry,3,15,Salaried,Female,4,Deluxe,3,Married,2,1,1,1,Manager,23585,5
0,53,Company Invited,3,127,Salaried,Male,4,Basic,3,Married,4,0,1,1,Executive,22160,5
0,45,Self Enquiry,1,7,Small Business,Male,4,Basic,3,Unmarried,8,1,4,0,Executive,21114,5
0,22,Self Enquiry,3,12,Small Business,Male,4,Basic,5,Unmarried,3,1,1,1,Executive,21058,4
0,40,Company Invited,1,16,Salaried,Male,4,King,3,Unmarried,3,0,4,0,VP,38109,5
1,24,Company Invited,3,16,Small Business,Male,4,Basic,5,Married,3,0,5,1,Executive,20468,4
0,37,Self Enquiry,3,10,Small Business,Female,5,Standard,3,Married,2,0,3,1,Senior Manager,26322,5
0,37,Company Invited,1,11,Salaried,Female,4,Deluxe,4,Married,2,0,3,1,Manager,23809,6
0,57,Company Invited,1,7,Salaried,Male,4,Deluxe,3,Married,3,0,3,0,Manager,24984,4
1,30,Self Enquiry,1,7,Small Business,Male,4,Basic,3,Married,2,1,3,1,Executive,23465,4
0,43,Self Enquiry,1,9,Salaried,Male,4,King,3,Married,3,0,3,1,VP,37558,5
1,57,Self Enquiry,1,14,Large Business,Male,4,Basic,3,Married,2,0,4,1,Executive,21017,7
0,42,Self Enquiry,1,35,Salaried,Female,5,Super Deluxe,4,Married,2,0,5,1,AVP,32248,5
0,35,Self Enquiry,3,35,Small Business,Female,5,Deluxe,3,Married,3,0,5,1,Manager,25390,5
0,37,Company Invited,3,22,Small Business,Male,6,Deluxe,3,Married,3,0,1,1,Manager,24084,4
0,42,Self Enquiry,3,10,Salaried,Male,5,Deluxe,4,Married,4,0,3,0,Manager,27616,5
0,33,Self Enquiry,1,9,Large Business,Male,4,Basic,5,Unmarried,3,0,1,1,Executive,21117,6
0,36,Self Enquiry,2,33,Salaried,Female,4,Standard,3,Unmarried,3,1,1,1,Senior Manager,27515,4
0,39,Self Enquiry,3,17,Salaried,Female,4,Deluxe,3,Married,3,0,4,0,Manager,24021,7
1,51,Company Invited,3,7,Salaried,Male,4,Deluxe,3,Married,2,0,3,1,Manager,25406,6
0,37,Self Enquiry,3,18,Small Business,Female,5,Deluxe,3,Married,6,0,1,1,Manager,25330,6
0,46,Self Enquiry,3,27,Salaried,Female,4,Deluxe,3,Unmarried,2,0,1,1,Manager,23528,4
0,41,Self Enquiry,1,9,Salaried,Male,5,Basic,3,Unmarried,4,0,5,0,Executive,21487,5
0,36,Company Invited,1,25,Salaried,Male,4,Deluxe,3,Married,3,1,3,1,Manager,24367,5
0,41,Self Enquiry,1,9,Small Business,Female,4,Basic,3,Married,4,0,1,1,Executive,20679,6
0,36,Self Enquiry,1,7,Salaried,Female,6,Basic,3,Married,3,0,3,0,Executive,21655,6
0,30,Self Enquiry,1,20,Salaried,Male,5,Deluxe,4,Married,6,1,4,1,Manager,22703,4
0,30,Self Enquiry,1,35,Small Business,Female,5,Basic,5,Unmarried,3,0,1,0,Executive,22463,6
1,51,Self Enquiry,3,35,Small Business,Male,5,Standard,5,Married,6,1,5,0,Senior Manager,29532,4
0,40,Self Enquiry,3,31,Small Business,Female,5,Super Deluxe,3,Married,2,0,1,1,AVP,30709,5
0,32,Company Invited,1,12,Small Business,Male,4,Deluxe,5,Unmarried,2,0,1,0,Manager,28614,7
0,27,Self Enquiry,3,12,Salaried,Female,5,Basic,3,Unmarried,2,0,1,0,Executive,21644,3
0,37,Company Invited,1,30,Small Business,Male,2,Deluxe,3,Married,6,0,3,0,Manager,21249,4
0,40,Self Enquiry,1,13,Small Business,Male,5,Standard,5,Married,6,0,4,1,Senior Manager,28669,4
0,28,Self Enquiry,1,11,Salaried,Male,2,Deluxe,4,Married,3,1,4,1,Manager,24820,4
0,50,Company Invited,3,9,Small Business,Male,5,Deluxe,4,Married,4,0,3,1,Manager,24068,7
0,35,Self Enquiry,1,15,Small Business,Male,2,Deluxe,3,Married,4,0,3,0,Manager,23082,5
1,42,Self Enquiry,3,7,Salaried,Female,4,Deluxe,3,Unmarried,2,1,4,0,Manager,24671,7
0,50,Company Invited,1,15,Salaried,Male,5,Deluxe,4,Married,3,0,1,0,Manager,23808,5
1,38,Self Enquiry,1,9,Salaried,Male,5,Basic,3,Unmarried,8,1,3,0,Executive,20768,7
0,34,Company Invited,1,10,Salaried,Female,4,Basic,3,Married,3,1,1,1,Executive,21587,5
0,28,Self Enquiry,1,9,Small Business,Male,4,Basic,4,Married,2,0,5,1,Executive,22146,5
0,33,Company Invited,1,9,Salaried,Male,4,Basic,3,Unmarried,2,0,3,1,Executive,21746,6
0,60,Self Enquiry,1,10,Small Business,Female,2,Basic,5,Married,6,1,1,0,Executive,21348,5
0,31,Self Enquiry,1,31,Salaried,Male,4,Basic,3,Married,3,0,3,1,Executive,21371,7
0,39,Company Invited,1,30,Salaried,Male,5,Standard,3,Unmarried,2,0,3,1,Senior Manager,28204,4
0,37,Self Enquiry,1,34,Small Business,Male,4,Deluxe,3,Married,8,0,3,0,Manager,23915,5
0,36,Self Enquiry,1,23,Small Business,Male,2,Basic,4,Married,2,0,4,1,Executive,21104,5
0,30,Self Enquiry,1,22,Salaried,Female,5,Deluxe,3,Unmarried,2,1,1,1,Manager,22871,5
0,32,Self Enquiry,1,33,Salaried,Male,4,Basic,3,Married,3,0,3,1,Executive,21589,5
0,35,Self Enquiry,1,26,Small Business,Male,4,Basic,3,Married,2,0,3,0,Executive,21339,5
1,29,Self Enquiry,1,31,Salaried,Male,5,Basic,3,Unmarried,7,1,1,0,Executive,20706,4
0,30,Self Enquiry,1,28,Salaried,Female,2,Standard,5,Married,3,0,5,1,Senior Manager,28658,5
0,33,Self Enquiry,1,12,Salaried,Male,2,Basic,4,Married,2,1,1,1,Executive,21976,7
0,23,Company Invited,1,23,Small Business,Male,2,Basic,3,Married,3,1,3,0,Executive,21613,7
0,54,Self Enquiry,3,9,Salaried,Female,5,Super Deluxe,3,Married,4,0,3,0,AVP,34105,5
0,39,Self Enquiry,1,9,Salaried,Male,4,Basic,3,Unmarried,7,1,1,0,Executive,22622,4
0,25,Company Invited,1,18,Salaried,Female,2,Deluxe,3,Married,2,0,5,0,Manager,22689,6
1,37,Self Enquiry,3,16,Salaried,Male,5,Basic,5,Unmarried,2,0,1,0,Executive,22085,4
0,35,Self Enquiry,1,14,Salaried,Female,4,Standard,4,Unmarried,2,0,5,0,Senior Manager,30672,4
0,22,Self Enquiry,1,22,Salaried,Male,4,Basic,3,Unmarried,3,0,5,1,Executive,19910,6
1,35,Self Enquiry,1,13,Small Business,Male,4,Basic,5,Unmarried,4,0,4,0,Executive,21638,4
0,54,Self Enquiry,1,12,Salaried,Female,4,King,3,Married,3,0,4,1,VP,37772,4
1,33,Company Invited,1,23,Salaried,Female,6,Basic,5,Unmarried,3,1,4,0,Executive,22597,5
0,43,Self Enquiry,3,15,Small Business,Male,4,Deluxe,4,Married,2,0,3,1,Manager,25503,4
0,45,Self Enquiry,1,14,Small Business,Female,5,Standard,3,Married,5,0,4,0,Senior Manager,28926,4
0,47,Self Enquiry,3,9,Small Business,Female,4,King,5,Unmarried,3,0,1,1,VP,37625,5
0,34,Self Enquiry,1,9,Small Business,Male,4,Basic,3,Unmarried,6,0,3,0,Executive,21174,7
0,45,Self Enquiry,1,17,Salaried,Male,4,Deluxe,3,Married,4,1,3,0,Manager,25143,5
0,31,Self Enquiry,1,16,Small Business,Male,5,Basic,3,Unmarried,3,0,4,0,Executive,20884,5
1,40,Self Enquiry,3,12,Large Business,Male,4,Deluxe,3,Married,5,0,1,0,Manager,20764,4
1,25,Self Enquiry,1,7,Small Business,Male,4,Basic,3,Married,4,1,3,0,Executive,20971,7
0,44,Self Enquiry,1,9,Small Business,Female,2,Basic,3,Married,3,0,1,1,Executive,21323,7
1,51,Self Enquiry,3,10,Small Business,Male,5,Basic,3,Married,3,1,4,1,Executive,21361,5
0,36,Self Enquiry,3,9,Small Business,Female,4,Basic,3,Married,3,0,1,1,Executive,20692,7
0,37,Self Enquiry,1,12,Salaried,Female,5,Basic,5,Married,2,1,1,1,Executive,22097,5
0,34,Company Invited,3,7,Salaried,Female,2,Deluxe,5,Married,4,0,3,0,Manager,24054,5
0,36,Self Enquiry,1,11,Salaried,Male,4,Basic,3,Married,3,0,4,1,Executive,20629,6
0,28,Self Enquiry,1,9,Salaried,Female,4,Basic,5,Married,3,0,3,1,Executive,21019,5
1,27,Self Enquiry,1,32,Salaried,Male,6,Basic,3,Unmarried,3,0,1,0,Executive,20971,4
0,28,Company Invited,3,15,Salaried,Male,4,Standard,3,Unmarried,3,0,1,1,Senior Manager,27404,4
0,31,Company Invited,1,7,Small Business,Female,4,Deluxe,3,Unmarried,3,0,3,1,Manager,22689,4
1,42,Self Enquiry,1,19,Large Business,Female,4,King,3,Married,3,0,4,1,VP,38223,5
0,35,Company Invited,3,30,Small Business,Male,4,Deluxe,3,Unmarried,2,0,5,0,Manager,23246,6
0,38,Self Enquiry,1,26,Salaried,Male,4,Basic,4,Married,6,0,4,0,Executive,21700,6
0,47,Company Invited,3,12,Small Business,Male,4,Deluxe,3,Unmarried,6,1,5,1,Manager,24450,6
0,36,Self Enquiry,1,15,Salaried,Male,2,Basic,3,Married,3,0,5,1,Executive,20947,5
1,49,Self Enquiry,1,7,Salaried,Male,5,Standard,3,Unmarried,2,1,5,0,Senior Manager,24059,5
1,29,Self Enquiry,1,12,Large Business,Male,4,Basic,3,Unmarried,3,1,1,0,Executive,22119,4
0,45,Self Enquiry,3,7,Small Business,Female,4,Deluxe,5,Married,7,1,1,1,Manager,24132,6
0,36,Company Invited,1,18,Small Business,Male,5,Standard,5,Married,4,1,5,1,Senior Manager,28562,7
0,27,Self Enquiry,3,30,Small Business,Female,5,Deluxe,3,Married,2,1,1,0,Manager,22835,4
0,34,Company Invited,1,7,Salaried,Female,4,Standard,3,Unmarried,3,1,1,1,Senior Manager,32136,5
0,36,Company Invited,3,6,Salaried,Male,4,Standard,5,Married,3,0,4,0,Senior Manager,27747,5
0,36,Self Enquiry,1,30,Small Business,Female,4,Basic,5,Married,5,1,4,0,Executive,22692,3
0,32,Self Enquiry,1,14,Salaried,Male,4,Deluxe,3,Married,5,0,3,0,Manager,24593,5
0,38,Self Enquiry,1,7,Salaried,Male,5,Deluxe,3,Married,3,0,5,0,Manager,24671,4
0,33,Self Enquiry,1,7,Small Business,Male,4,Deluxe,3,Married,3,1,4,1,Manager,24840,5
0,39,Company Invited,1,36,Salaried,Female,4,Deluxe,3,Unmarried,3,0,3,1,Manager,21084,4
0,51,Self Enquiry,1,14,Small Business,Female,5,King,3,Married,3,1,4,1,VP,37418,5
0,60,Self Enquiry,3,32,Salaried,Female,4,Standard,5,Unmarried,2,0,3,1,Senior Manager,26315,7
0,37,Self Enquiry,1,15,Large Business,Female,4,Standard,3,Married,3,0,4,1,Senior Manager,28774,4
0,56,Self Enquiry,1,15,Small Business,Female,4,Super Deluxe,3,Married,4,1,3,1,AVP,33434,5
0,37,Company Invited,1,18,Salaried,Male,5,Deluxe,4,Unmarried,3,0,4,1,Manager,25177,6
0,46,Self Enquiry,1,14,Salaried,Male,4,Standard,5,Married,4,0,3,0,Senior Manager,28402,4
0,36,Company Invited,1,7,Small Business,Male,4,Basic,5,Married,6,0,1,0,Executive,20872,6
1,37,Self Enquiry,1,16,Small Business,Male,5,Basic,3,Married,2,1,1,1,Executive,22066,7
0,60,Company Invited,3,7,Salaried,Female,5,Deluxe,3,Unmarried,2,0,5,1,Manager,24151,4
0,30,Self Enquiry,1,9,Salaried,Male,4,Basic,4,Married,2,0,4,1,Executive,21381,5
0,32,Self Enquiry,1,7,Small Business,Male,4,Basic,4,Unmarried,3,0,3,1,Executive,21179,4
0,33,Self Enquiry,1,7,Salaried,Male,4,Deluxe,4,Married,3,0,3,1,Manager,24898,5
0,37,Self Enquiry,1,13,Salaried,Female,2,Basic,3,Married,5,0,1,0,Executive,21716,4
0,32,Self Enquiry,1,15,Salaried,Female,4,Deluxe,3,Unmarried,3,0,5,1,Manager,23102,7
0,36,Self Enquiry,3,7,Small Business,Male,5,Deluxe,5,Unmarried,2,0,1,1,Manager,22990,5
0,46,Self Enquiry,1,13,Salaried,Male,4,Standard,5,Married,6,1,3,1,Senior Manager,31923,5
0,38,Self Enquiry,1,14,Small Business,Male,4,Standard,3,Unmarried,6,0,1,0,Senior Manager,32342,3
0,47,Self Enquiry,2,12,Small Business,Male,4,Deluxe,4,Married,2,1,5,1,Manager,23699,7
0,31,Self Enquiry,1,7,Salaried,Male,5,Deluxe,3,Married,3,1,1,1,Manager,23804,5
0,36,Self Enquiry,1,7,Small Business,Male,5,Basic,3,Unmarried,3,0,4,1,Executive,21537,3
0,56,Self Enquiry,3,7,Salaried,Male,4,Standard,3,Married,5,0,1,0,Senior Manager,28917,7
0,39,Company Invited,1,13,Small Business,Female,6,Deluxe,3,Married,2,1,1,0,Manager,24007,7
0,35,Self Enquiry,1,7,Small Business,Male,4,Deluxe,4,Married,3,0,5,1,Manager,23003,7
0,57,Self Enquiry,1,14,Salaried,Male,6,Standard,3,Unmarried,6,0,1,0,Senior Manager,25938,4
0,24,Self Enquiry,3,9,Large Business,Male,4,Basic,5,Married,5,0,3,1,Executive,21000,7
0,52,Self Enquiry,1,16,Salaried,Male,4,Basic,3,Married,5,0,3,1,Executive,20753,5
0,31,Self Enquiry,1,9,Salaried,Male,5,Deluxe,3,Married,3,0,4,1,Manager,22830,7
1,47,Self Enquiry,3,16,Small Business,Male,5,Standard,3,Unmarried,3,0,5,1,Senior Manager,28297,7
0,41,Company Invited,1,7,Salaried,Male,5,Super Deluxe,4,Married,3,0,1,1,AVP,32181,6
0,52,Self Enquiry,3,28,Small Business,Male,4,Deluxe,3,Unmarried,2,1,5,0,Manager,24119,7
0,31,Self Enquiry,3,11,Small Business,Female,5,Deluxe,4,Married,3,1,3,1,Manager,23887,5
0,47,Company Invited,1,7,Small Business,Male,5,Standard,5,Married,4,1,1,1,Senior Manager,29351,5
0,33,Self Enquiry,3,13,Small Business,Male,4,Deluxe,3,Unmarried,3,0,5,1,Manager,23688,5
0,55,Self Enquiry,1,9,Large Business,Female,4,Standard,3,Married,2,0,4,0,Senior Manager,32227,4
0,25,Self Enquiry,3,10,Salaried,Female,4,Deluxe,3,Married,2,0,4,0,Manager,23677,4
0,29,Company Invited,3,11,Small Business,Male,4,Deluxe,3,Married,3,0,1,0,Manager,22899,4
0,59,Self Enquiry,3,17,Small Business,Male,4,Super Deluxe,3,Unmarried,2,0,3,0,AVP,32550,5
0,45,Company Invited,1,30,Small Business,Male,4,Deluxe,4,Married,6,0,3,0,Manager,20720,6
1,38,Self Enquiry,2,13,Salaried,Male,4,Basic,5,Married,6,1,1,0,Executive,20751,7
0,33,Self Enquiry,1,7,Salaried,Male,4,Basic,5,Unmarried,3,0,1,0,Executive,21634,6
1,21,Company Invited,1,13,Salaried,Female,5,Basic,3,Unmarried,3,1,1,0,Executive,21604,5
0,35,Self Enquiry,1,13,Salaried,Female,4,Deluxe,3,Unmarried,3,0,3,0,Manager,23487,4
0,38,Company Invited,1,9,Salaried,Male,5,Deluxe,3,Married,7,0,1,1,Manager,23841,7
0,60,Company Invited,2,9,Salaried,Female,5,King,3,Married,3,0,1,0,VP,37522,5
0,51,Company Invited,1,7,Salaried,Female,4,King,4,Married,3,1,1,0,VP,36850,7
1,26,Self Enquiry,3,12,Small Business,Male,5,Deluxe,3,Unmarried,3,1,3,0,Manager,24422,5
0,26,Self Enquiry,1,14,Small Business,Male,5,Basic,3,Married,3,0,1,0,Executive,21567,7
0,23,Self Enquiry,1,22,Small Business,Female,4,Basic,3,Unmarried,3,0,1,1,Executive,21549,5
0,52,Company Invited,1,7,Small Business,Female,5,Standard,5,Unmarried,5,0,1,1,Senior Manager,26162,3
1,35,Company Invited,1,14,Salaried,Male,6,Deluxe,3,Unmarried,3,1,5,1,Manager,24752,5
0,55,Company Invited,2,33,Salaried,Female,2,Super Deluxe,3,Unmarried,3,1,3,1,AVP,36006,3
0,25,Self Enquiry,1,25,Salaried,Male,4,Basic,3,Married,2,0,4,0,Executive,21452,4
0,35,Self Enquiry,1,13,Salaried,Female,5,Deluxe,4,Married,8,0,3,1,Manager,23183,4
0,38,Self Enquiry,3,10,Salaried,Male,4,Standard,3,Unmarried,4,0,3,0,Senior Manager,26106,5
0,35,Self Enquiry,1,12,Small Business,Female,5,Standard,5,Unmarried,4,0,1,1,Senior Manager,30309,5
0,37,Company Invited,3,18,Large Business,Female,4,Standard,3,Married,2,0,5,0,Senior Manager,28416,7
0,37,Self Enquiry,1,10,Salaried,Female,4,Basic,3,Married,7,0,1,0,Executive,21513,5
0,44,Company Invited,3,33,Salaried,Male,4,Super Deluxe,3,Married,3,1,1,1,AVP,35637,5
0,31,Company Invited,1,30,Salaried,Male,6,Basic,3,Married,3,0,3,0,Executive,21291,5
0,34,Company Invited,3,29,Small Business,Male,4,Deluxe,4,Married,2,0,1,0,Manager,24824,5
1,57,Self Enquiry,1,21,Salaried,Female,4,Basic,4,Married,2,1,5,1,Executive,23641,5
0,52,Self Enquiry,1,13,Salaried,Male,4,King,3,Unmarried,2,0,5,1,VP,38215,5
1,32,Self Enquiry,3,13,Salaried,Male,6,Deluxe,3,Married,6,1,3,0,Manager,24850,7
0,27,Self Enquiry,1,13,Salaried,Female,5,Basic,4,Married,3,0,3,1,Executive,21046,5
1,59,Self Enquiry,1,30,Small Business,Female,4,Standard,3,Married,3,0,3,1,Senior Manager,28990,5
1,20,Self Enquiry,3,29,Small Business,Male,4,Basic,3,Unmarried,3,1,1,1,Executive,20353,4
0,23,Self Enquiry,1,9,Large Business,Male,4,Basic,3,Married,2,0,5,1,Executive,21201,5
0,50,Self Enquiry,1,27,Small Business,Female,4,Deluxe,5,Married,3,0,1,1,Manager,25245,5
0,44,Company Invited,1,35,Small Business,Female,2,Basic,3,Unmarried,6,0,3,0,Executive,23417,7
0,51,Company Invited,3,19,Small Business,Female,4,Standard,3,Unmarried,6,0,5,1,Senior Manager,27886,7
1,32,Self Enquiry,3,27,Salaried,Female,6,Deluxe,3,Married,5,1,3,0,Manager,23237,7
0,42,Self Enquiry,3,16,Salaried,Male,4,Standard,3,Married,5,1,1,0,Senior Manager,26867,6
0,27,Self Enquiry,2,32,Salaried,Female,4,Basic,3,Married,3,0,4,1,Executive,21620,6
0,37,Self Enquiry,1,13,Small Business,Male,4,Deluxe,4,Married,8,0,4,0,Manager,23619,5
